Date,Open,High,Low,Close,Adj Close,Volume
9/21/2018,59.540001,60.116001,59.074001,59.82,59.82,25252500
9/24/2018,59.695999,60.599998,58.716,59.936001,59.936001,24215000
9/25/2018,60,60.919998,59.299999,60.198002,60.198002,22408500
9/26/2018,60.382,62.778,60.222,61.916,61.916,39216000
9/27/2018,62.580002,62.992001,61.382,61.504002,61.504002,42545500
9/28/2018,54.051998,55.599998,52.112,52.953999,52.953999,168248500
10/1/2018,61.153999,62.287998,60.209999,62.139999,62.139999,108888000
10/2/2018,62.790001,63.368,59.830002,60.203999,60.203999,58717500
10/3/2018,60.666,60.919998,58.313999,58.959999,58.959999,39975000
10/4/2018,58.790001,58.799999,55.534,56.366001,56.366001,49071000
10/5/2018,54.93,54.976002,52,52.389999,52.389999,89722500
10/8/2018,52.903999,53.551998,49.799999,50.112,50.112,67363500
10/9/2018,51.049999,53.354,50.66,52.560001,52.560001,60303000
10/10/2018,52.922001,53.102001,49.554001,51.375999,51.375999,64076500
10/11/2018,51.506001,52.450001,49.806,50.445999,50.445999,40838500
10/12/2018,52.200001,52.397999,50.402,51.756001,51.756001,36007000
10/15/2018,51.812,52.655998,50.908001,51.917999,51.917999,31000000
10/16/2018,53.139999,55.476002,52.448002,55.318001,55.318001,47632000
10/17/2018,56.48,56.540001,53.16,54.355999,54.355999,43277500
10/18/2018,53.858002,54.200001,52.599998,52.782001,52.782001,27106000
10/19/2018,53.478001,53.931999,50.700001,52,52,46877500
10/22/2018,52.136002,52.372002,50.518002,52.189999,52.189999,28001500
10/23/2018,52.773998,59.585999,52.419998,58.827999,58.827999,95139000
10/24/2018,60.209999,60.888,57.146,57.700001,57.700001,100291500
10/25/2018,63.444,64.199997,60.202,62.972,62.972,104203500
10/26/2018,61.650002,67.980003,61.330002,66.18,66.18,137127500
10/29/2018,67.494003,69.431999,65.300003,66.970001,66.970001,72430000
10/30/2018,65.678001,67.580002,64.452003,65.980003,65.980003,45633500
10/31/2018,66.508003,68.400002,65.82,67.463997,67.463997,38121500
11/1/2018,67.652,69.568001,66.945999,68.856003,68.856003,40000500
11/2/2018,68.748001,69.839996,68.181999,69.281998,69.281998,39040000
11/5/2018,68.099998,68.792,66.028,68.279999,68.279999,39155000
11/6/2018,67.814003,69.760002,67.218002,68.211998,68.211998,33814500
11/7/2018,68.667999,70.236,68.160004,69.632004,69.632004,36872500
11/8/2018,69.699997,71.515999,69.688004,70.279999,70.279999,35453500
11/9/2018,69.800003,70.800003,69.045998,70.101997,70.101997,25494000
11/12/2018,69.674004,69.956001,66.068001,66.255997,66.255997,34707500
11/13/2018,66.632004,68.940002,66.440002,67.746002,67.746002,27243000
11/14/2018,68.540001,69.421997,67.43,68.800003,68.800003,25201500
11/15/2018,68.466003,69.716003,67.807999,69.688004,69.688004,23128500
11/16/2018,69.038002,71.139999,69.024002,70.862,70.862,36031000
11/19/2018,71.267998,73.349998,70.575996,70.694,70.694,48544500
11/20/2018,68.349998,69.959999,66.709999,69.498001,69.498001,40023500
11/21/2018,70.400002,70.620003,67.480003,67.638,67.638,23434000
11/23/2018,66.870003,67.5,65.110001,65.166,65.166,21013000
11/26/2018,65,69.244003,65,69.199997,69.199997,39960500
11/27/2018,68.010002,69.391998,67.099998,68.783997,68.783997,31791500
11/28/2018,69.197998,69.655998,68.442001,69.573997,69.573997,20638000
11/29/2018,69.400002,69.5,67.910004,68.234001,68.234001,15403500
11/30/2018,68.365997,70.32,67.652,70.096001,70.096001,28145500
12/3/2018,72,73.199997,70.400002,71.697998,71.697998,41532500
12/4/2018,71.209999,73.736,70.400002,71.940002,71.940002,42309500
12/6/2018,71.202003,73.475998,70.152,72.612,72.612,39212500
12/7/2018,73.800003,75.898003,71.529999,71.594002,71.594002,57556000
12/10/2018,72,73.195999,70.624001,73.029999,73.029999,33067500
12/11/2018,73.982002,74.433998,72.045998,73.351997,73.351997,31544000
12/12/2018,73.884003,74.382004,73.031998,73.32,73.32,25135000
12/13/2018,74.029999,75.487999,73.349998,75.358002,75.358002,36829500
12/14/2018,75,75.573997,72.865997,73.141998,73.141998,31688000
12/17/2018,72.400002,73.139999,68.776001,69.683998,69.683998,38370000
12/18/2018,70.108002,70.309998,66.737999,67.405998,67.405998,35500000
12/19/2018,67.519997,69.402,65.947998,66.594002,66.594002,41371000
12/20/2018,65.410004,66.057999,62.374001,63.076,63.076,45359500
12/21/2018,63.48,64.694,62.487999,63.953999,63.953999,40084000
12/24/2018,62.700001,62.900002,59.040001,59.077999,59.077999,27799500
12/26/2018,60,65.393997,58.818001,65.218002,65.218002,40815500
12/27/2018,63.967999,64.433998,60.299999,63.226002,63.226002,42875500
12/28/2018,64.620003,67.248001,63.681999,66.774002,66.774002,49695000
12/31/2018,67.557999,67.842003,65.052002,66.559998,66.559998,31511500
1/2/2019,61.220001,63.026001,59.759998,62.023998,62.023998,58293000
1/3/2019,61.400002,61.880001,59.476002,60.071999,60.071999,34826000
1/4/2019,61.200001,63.599998,60.546001,63.537998,63.537998,36970500
1/7/2019,64.344002,67.348,63.549999,66.991997,66.991997,37756000
1/8/2019,68.391998,68.802002,65.403999,67.07,67.07,35042500
1/9/2019,67.099998,68.699997,66.293999,67.706001,67.706001,27164500
1/10/2019,66.879997,69.078003,66.358002,68.994003,68.994003,30282000
1/11/2019,68.417999,69.681999,67.753998,69.452003,69.452003,25195500
1/14/2019,68.475998,68.5,66.800003,66.879997,66.879997,26236500
1/15/2019,67,69.760002,66.900002,68.886002,68.886002,30283000
1/16/2019,68.956001,70.400002,68.699997,69.209999,69.209999,23458500
1/17/2019,69.241997,70.300003,68.830002,69.461998,69.461998,18383500
1/18/2019,64.599998,65.426003,59.945999,60.452,60.452,120754000
1/22/2019,60.964001,61.599998,59.099998,59.784,59.784,60333500
1/23/2019,58.5,58.900002,56.338001,57.518002,57.518002,62650000
1/24/2019,56.605999,58.736,55.855999,58.301998,58.301998,40061000
1/25/2019,58.877998,59.703999,57.91,59.408001,59.408001,36248000
1/28/2019,58.582001,59.492001,57.549999,59.276001,59.276001,32116500
1/29/2019,59.054001,59.712002,58.360001,59.492001,59.492001,23108500
1/30/2019,60.09,61.799999,59.698002,61.754002,61.754002,56251500
1/31/2019,60.200001,62.312,58.799999,61.403999,61.403999,62846000
2/1/2019,61.084,63.220001,60.700001,62.442001,62.442001,36417000
2/4/2019,62.596001,63.060001,60.375999,62.577999,62.577999,36760500
2/5/2019,62.498001,64.487999,62.450001,64.269997,64.269997,33714000
2/6/2019,63.917999,64.848,63.124001,63.444,63.444,25192500
2/7/2019,62.66,62.939999,60.599998,61.501999,61.501999,32603000
2/8/2019,61.366001,61.490002,59.700001,61.16,61.16,29221000
2/11/2019,62.32,63.720001,62.099998,62.568001,62.568001,35648500
2/12/2019,63.240002,63.638,61.924,62.362,62.362,27588000
2/13/2019,62.470001,62.549999,61.113998,61.633999,61.633999,25708000
2/14/2019,60.675999,61.354,60.200001,60.754002,60.754002,26004000
2/15/2019,60.900002,61.599998,60.779999,61.576,61.576,19524500
2/19/2019,61.312,62.307999,61.094002,61.127998,61.127998,20842000
2/20/2019,60.882,61.259998,59.799999,60.512001,60.512001,35710500
2/21/2019,60.362,60.647999,58.099998,58.245998,58.245998,44546000
2/22/2019,58.897999,59.299999,58.419998,58.942001,58.942001,28703000
2/25/2019,59.582001,60.580002,59.400002,59.754002,59.754002,33132500
2/26/2019,58.444,60.402,57.754002,59.571999,59.571999,42912500
2/27/2019,60.355999,63.259998,60.110001,62.948002,62.948002,55919500
2/28/2019,63.784,64,62.161999,63.976002,63.976002,52603500
3/1/2019,61.388,61.425999,58.380001,58.958,58.958,114557000
3/4/2019,59.624001,59.799999,56.556,57.071999,57.071999,85484000
3/5/2019,56.400002,56.799999,54.02,55.307999,55.307999,93823500
3/6/2019,55.296001,56.301998,54.877998,55.248001,55.248001,51677500
3/7/2019,55.768002,56.939999,54.849998,55.318001,55.318001,47212500
3/8/2019,55.382,57.118,55.178001,56.827999,56.827999,44098000
3/11/2019,56.703999,58.256001,56.099998,58.183998,58.183998,36961500
3/12/2019,57.298,57.613998,56.212002,56.672001,56.672001,37520500
3/13/2019,56.779999,58.397999,56.540001,57.792,57.792,34223500
3/14/2019,58.490002,59.077999,57.658001,57.992001,57.992001,35517000
3/15/2019,56.702,56.743999,54.880001,55.085999,55.085999,73927500
3/18/2019,55.200001,55.610001,53.459999,53.897999,53.897999,51405000
3/19/2019,53.5,54.66,52.692001,53.493999,53.493999,59003000
3/20/2019,53.938,54.993999,53.259998,54.720001,54.720001,34541000
3/21/2019,54.52,55.290001,53.689999,54.804001,54.804001,29735500
3/22/2019,54.515999,54.560001,52.799999,52.905998,52.905998,43728000
3/25/2019,51.942001,52.636002,50.891998,52.084,52.084,51075000
3/26/2019,52.888,54.051998,52.886002,53.554001,53.554001,36754500
3/27/2019,53.75,55.074001,53.636002,54.966,54.966,43896000
3/28/2019,55.431999,56.066002,55.02,55.723999,55.723999,33870500
3/29/2019,55.740002,56.032001,54.900002,55.972,55.972,29956500
4/1/2019,56.523998,57.84,56.256001,57.835999,57.835999,40552000
4/2/2019,57.66,57.888,56.776001,57.175999,57.175999,27394500
4/3/2019,57.464001,59.234001,57.433998,58.362,58.362,39597000
4/4/2019,52.377998,54.240002,52.118,53.556,53.556,118603500
4/5/2019,53.972,55.220001,53.222,54.992001,54.992001,65191500
4/8/2019,55.537998,56.231998,54.088001,54.639999,54.639999,52052000
4/9/2019,54.330002,55,53.922001,54.462002,54.462002,29520000
4/10/2019,55.348,55.675999,54.577999,55.212002,55.212002,35306500
4/11/2019,53.66,54.099998,53.119999,53.683998,53.683998,49179500
4/12/2019,54.043999,54.389999,53.366001,53.540001,53.540001,33730000
4/15/2019,53.726002,53.776001,51.726002,53.276001,53.276001,50193000
4/16/2019,53.150002,55,52.944,54.672001,54.672001,36364500
4/17/2019,54.950001,54.958,53.708,54.245998,54.245998,25632500
4/18/2019,54.245998,54.967999,53.950001,54.652,54.652,29381500
4/22/2019,53.799999,53.936001,52.495998,52.549999,52.549999,60735500
4/23/2019,52.029999,53.119999,51.150002,52.779999,52.779999,54719500
4/24/2019,52.77,53.063999,51.599998,51.731998,51.731998,53637500
4/25/2019,51,51.799999,49.214001,49.526001,49.526001,109247000
4/26/2019,49.299999,49.335999,46.226002,47.028,47.028,111803500
4/29/2019,47.172001,48.796001,46.433998,48.293999,48.293999,83572500
4/30/2019,48.411999,48.841999,47.400002,47.737999,47.737999,47323000
5/1/2019,47.77,48,46.299999,46.801998,46.801998,53522000
5/2/2019,49.104,49.425999,47.543999,48.82,48.82,90796500
5/3/2019,48.771999,51.321999,48.698002,51.006001,51.006001,118534000
5/6/2019,50.004002,51.669998,49.700001,51.068001,51.068001,54169500
5/7/2019,51.360001,51.442001,49.02,49.411999,49.411999,50657000
5/8/2019,49.388,50.119999,48.84,48.967999,48.967999,30882000
5/9/2019,48.400002,48.736,47.388,48.396,48.396,33557000
5/10/2019,47.950001,48.397999,47.203999,47.903999,47.903999,35041500
5/13/2019,46.402,46.493999,44.900002,45.402,45.402,54174000
5/14/2019,45.860001,46.900002,45.599998,46.462002,46.462002,36262000
5/15/2019,45.863998,46.487999,45.049999,46.389999,46.389999,36480000
5/16/2019,45.897999,46.200001,45.299999,45.666,45.666,37416500
5/17/2019,44.391998,44.448002,41.784,42.206001,42.206001,88933500
5/20/2019,40.560001,41.200001,39.049999,41.071999,41.071999,102631000
5/21/2019,39.551998,41.48,39.208,41.015999,41.015999,90019500
5/22/2019,39.82,40.787998,38.355999,38.546001,38.546001,93426000
5/23/2019,38.868,39.894001,37.243999,39.098,39.098,132735500
5/24/2019,39.966,39.995998,37.75,38.125999,38.125999,70683000
5/28/2019,38.240002,39,37.57,37.740002,37.740002,51564500
5/29/2019,37.419998,38.478001,37.007999,37.972,37.972,59843000
5/30/2019,37.75,38.452,37.403999,37.644001,37.644001,39632500
5/31/2019,37.02,37.984001,36.82,37.032001,37.032001,52033500
6/3/2019,37.102001,37.335999,35.397999,35.793999,35.793999,65322000
6/4/2019,36.220001,38.796001,35.922001,38.720001,38.720001,69037500
6/5/2019,39.736,40.256001,38.369999,39.318001,39.318001,67554000
6/6/2019,40.888,42.200001,40.360001,41.189999,41.189999,101211000
6/7/2019,41,42.167999,40.700001,40.900002,40.900002,80017500
6/10/2019,42.049999,43.388,41.801998,42.576,42.576,52925000
6/11/2019,43.827999,44.18,42.700001,43.419998,43.419998,58267500
6/12/2019,44.59,44.675999,41.799999,41.852001,41.852001,75987500
6/13/2019,42.076,42.98,41.501999,42.782001,42.782001,40841500
6/14/2019,42.25,43.330002,42.080002,42.984001,42.984001,37167000
6/17/2019,43.096001,45.400002,42.854,45.006001,45.006001,61584000
6/18/2019,45.743999,46.948002,44.512001,44.948002,44.948002,63579000
6/19/2019,45.021999,45.554001,44.212002,45.285999,45.285999,32875500
6/20/2019,44.599998,45.380001,43.27,43.924,43.924,59317500
6/21/2019,43.243999,44.436001,43.099998,44.372002,44.372002,41010500
6/24/2019,44.647999,45.172001,44.203999,44.728001,44.728001,28754000
6/25/2019,44.877998,45.068001,43.897999,43.952,43.952,30910500
6/26/2019,44.062,45.445999,43.619999,43.854,43.854,42536000
6/27/2019,43.889999,44.580002,43.470001,44.568001,44.568001,31698500
6/28/2019,44.198002,45.034,44.16,44.692001,44.692001,34257000
7/1/2019,46.042,46.619999,45.256001,45.433998,45.433998,41067000
7/2/2019,45.778,45.830002,44.444,44.91,44.91,46295000
7/3/2019,47.877998,48.313999,46.902,46.98,46.98,71005500
7/5/2019,46.914001,47.09,46.16,46.619999,46.619999,35328500
7/8/2019,46.248001,46.450001,45.731998,46.068001,46.068001,29402500
7/9/2019,45.793999,46.200001,45.456001,46.012001,46.012001,30954000
7/10/2019,46.830002,47.787998,46.627998,47.784,47.784,45728500
7/11/2019,47.627998,48.299999,47.16,47.720001,47.720001,37572000
7/12/2019,47.950001,49.076,47.942001,49.015999,49.015999,46002500
7/15/2019,49.599998,50.883999,48.972,50.700001,50.700001,55000500
7/16/2019,49.860001,50.706001,49.585999,50.476002,50.476002,40745000
7/17/2019,51.133999,51.661999,50.669998,50.972,50.972,48823500
7/18/2019,51.009998,51.150002,50.377998,50.708,50.708,23793000
7/19/2019,51.138,51.992001,50.924,51.636002,51.636002,35242000
7/22/2019,51.75,52.43,50.838001,51.136002,51.136002,34212000
7/23/2019,51.341999,52.096001,50.900002,52.034,52.034,25115500
7/24/2019,51.834,53.214001,51.632,52.976002,52.976002,55364000
7/25/2019,46.700001,46.900002,45.110001,45.764,45.764,112091500
7/26/2019,45.383999,46.051998,44.450001,45.608002,45.608002,50138500
7/29/2019,45.417999,47.188,45.206001,47.153999,47.153999,46366500
7/30/2019,46.580002,48.672001,46.436001,48.452,48.452,40545000
7/31/2019,48.599998,49.335999,47.330002,48.321999,48.321999,45891000
8/1/2019,48.529999,48.902,46.354,46.77,46.77,41297500
8/2/2019,46.27,47.254002,45.846001,46.868,46.868,30682500
8/5/2019,45.919998,46.273998,45.155998,45.664001,45.664001,35141500
8/6/2019,46.375999,46.5,45.150002,46.150002,46.150002,27821000
8/7/2019,45.299999,46.714001,45.16,46.683998,46.683998,23882500
8/8/2019,46.889999,47.959999,46.529999,47.66,47.66,26371500
8/9/2019,47.209999,47.792,46.762001,47.001999,47.001999,19491000
8/12/2019,46.598,47.153999,45.75,45.801998,45.801998,23319500
8/13/2019,45.762001,47.200001,45.509998,47,47,24240500
8/14/2019,46.242001,46.299999,43.338001,43.924,43.924,47813000
8/15/2019,44.172001,44.312,42.310001,43.127998,43.127998,40798000
8/16/2019,43.332001,44.448002,43.203999,43.987999,43.987999,25492500
8/19/2019,44.841999,45.566002,44.34,45.366001,45.366001,26548000
8/20/2019,45.523998,45.818001,44.908001,45.172001,45.172001,20626000
8/21/2019,44.402,44.644001,43.52,44.166,44.166,38971500
8/22/2019,44.560001,45.080002,43.644001,44.43,44.43,32795000
8/23/2019,43.993999,44.234001,42.200001,42.279999,42.279999,42693000
8/26/2019,42.720001,43.004002,42.307999,43,43,25259500
8/27/2019,43.147999,43.759998,42.405998,42.816002,42.816002,27081000
8/28/2019,42.737999,43.450001,42.462002,43.118,43.118,16127500
8/29/2019,43.799999,44.68,43.599998,44.341999,44.341999,25897500
8/30/2019,45.830002,46.487999,44.841999,45.122002,45.122002,46603000
9/3/2019,44.816002,45.790001,44.632,45.001999,45.001999,26770500
9/4/2019,45.377998,45.692001,43.841999,44.136002,44.136002,28805000
9/5/2019,44.5,45.959999,44.169998,45.916,45.916,36976500
9/6/2019,45.439999,45.928001,45.034,45.490002,45.490002,20947000
9/9/2019,46,46.751999,45.846001,46.358002,46.358002,24013500
9/10/2019,46.16,47.108002,45.787998,47.108002,47.108002,24418500
9/11/2019,47.476002,49.633999,47.200001,49.419998,49.419998,50214000
9/12/2019,49.540001,50.700001,48.880001,49.174,49.174,42906000
9/13/2019,49.391998,49.689999,48.973999,49.040001,49.040001,26565500
9/16/2019,49.200001,49.486,48.234001,48.562,48.562,23640500
9/17/2019,48.493999,49.119999,48.074001,48.958,48.958,19327000
9/18/2019,49,49.633999,48.473999,48.698002,48.698002,20851000
9/19/2019,49.200001,49.588001,48.967999,49.32,49.32,23979000
9/20/2019,49.298,49.389999,47.632,48.124001,48.124001,31765000
9/23/2019,48,49.035999,47.844002,48.245998,48.245998,21701000
9/24/2019,48.304001,48.397999,44.521999,44.641998,44.641998,64457500
9/25/2019,44.911999,45.796001,43.672001,45.740002,45.740002,47135500
9/26/2019,46.132,48.661999,45.48,48.512001,48.512001,59422500
9/27/2019,48.439999,49.742001,47.745998,48.425999,48.425999,55582000
9/30/2019,48.599998,48.796001,47.222,48.174,48.174,29399000
10/1/2019,48.299999,49.189999,47.826,48.938,48.938,30813000
10/2/2019,48.658001,48.93,47.886002,48.625999,48.625999,28157000
10/3/2019,46.372002,46.896,44.855999,46.605999,46.605999,75422500
10/4/2019,46.321999,46.956001,45.613998,46.285999,46.285999,39975000
10/7/2019,45.959999,47.712002,45.709999,47.543999,47.543999,40321000
10/8/2019,47.174,48.787998,46.900002,48.009998,48.009998,43391000
10/9/2019,48.264,49.459999,48.130001,48.905998,48.905998,34472000
10/10/2019,49.056,49.855999,48.316002,48.948002,48.948002,31416500
10/11/2019,49.43,50.216,49.362,49.577999,49.577999,42377000
10/14/2019,49.580002,51.709999,49.425999,51.391998,51.391998,51025000
10/15/2019,51.540001,52,50.824001,51.577999,51.577999,32164000
10/16/2019,51.478001,52.419998,51.383999,51.950001,51.950001,33420500
10/17/2019,52.5,52.956001,52.034,52.394001,52.394001,23846500
10/18/2019,52.139999,52.560001,51.02,51.389999,51.389999,28749000
10/21/2019,51.666,51.900002,50.035999,50.700001,50.700001,25101500
10/22/2019,50.863998,51.666,50.169998,51.116001,51.116001,23004000
10/23/2019,50.900002,51.228001,50.27,50.936001,50.936001,26305500
10/24/2019,59.674,60.986,57.84,59.936001,59.936001,148604500
10/25/2019,59.543999,66,59.222,65.625999,65.625999,150030500
10/28/2019,65.508003,68.167999,64.519997,65.542,65.542,94351500
10/29/2019,63.998001,64.860001,62.950001,63.243999,63.243999,63421500
10/30/2019,62.599998,63.757999,61.993999,63.001999,63.001999,48209000
10/31/2019,62.619999,63.799999,62.599998,62.984001,62.984001,25335000
11/1/2019,63.264,63.296001,61.959999,62.661999,62.661999,31919500
11/4/2019,62.959999,64.388,61.852001,63.493999,63.493999,43935000
11/5/2019,63.924,64.702003,63.223999,63.444,63.444,34717000
11/6/2019,63.599998,65.344002,62.900002,65.316002,65.316002,39704500
11/7/2019,65.828003,68.300003,65.603996,67.108002,67.108002,72336500
11/8/2019,66.900002,67.491997,66.5,67.428001,67.428001,30346000
11/11/2019,68.790001,69.837997,68.400002,69.017998,69.017998,49933500
11/12/2019,69.379997,70.073997,68.807999,69.986,69.986,36797000
11/13/2019,71,71.265999,69.036003,69.222,69.222,42100500
11/14/2019,69.222,70.767998,68.582001,69.870003,69.870003,32324500
11/15/2019,70.127998,70.559998,69.671997,70.433998,70.433998,24045000
11/18/2019,70.584,70.629997,69.220001,69.998001,69.998001,22002000
11/19/2019,70.349998,71.998001,69.559998,71.903999,71.903999,38624000
11/20/2019,72,72.239998,69.914001,70.444,70.444,33625500
11/21/2019,70.902,72.167999,70.800003,70.966003,70.966003,30550000
11/22/2019,68.031998,68.199997,66,66.608002,66.608002,84353000
11/25/2019,68.863998,68.914001,66.891998,67.267998,67.267998,61697500
11/26/2019,67.054001,67.099998,65.419998,65.783997,65.783997,39737000
11/27/2019,66.223999,66.786003,65.713997,66.258003,66.258003,27778000
11/29/2019,66.222,66.251999,65.5,65.987999,65.987999,12328000
12/2/2019,65.879997,67.276001,65.737999,66.973999,66.973999,30372500
12/3/2019,66.524002,67.582001,66.438004,67.239998,67.239998,32868500
12/4/2019,67.550003,67.571999,66.57,66.606003,66.606003,27665000
12/5/2019,66.566002,66.884003,65.449997,66.073997,66.073997,18623000
12/6/2019,67,67.772003,66.954002,67.178001,67.178001,38062000
12/9/2019,67.318001,68.889999,67.015999,67.905998,67.905998,45115500
12/10/2019,67.991997,70.146004,67.862,69.767998,69.767998,44141500
12/11/2019,70.375999,71.438004,70.218002,70.540001,70.540001,34489000
12/12/2019,70.984001,72.547997,70.646004,71.935997,71.935997,38819500
12/13/2019,72.209999,73.042,70.928001,71.678001,71.678001,32854500
12/16/2019,72.510002,76.722,72.5,76.300003,76.300003,90871000
12/17/2019,75.797997,77.099998,75.18,75.797997,75.797997,42484000
12/18/2019,76.125999,79.043999,76.115997,78.629997,78.629997,70605000
12/19/2019,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
12/20/2019,82.057999,82.599998,80.038002,81.117996,81.117996,73763500
12/23/2019,82.356003,84.402,82,83.844002,83.844002,66598000
12/24/2019,83.671997,85.094002,82.538002,85.050003,85.050003,40273500
12/26/2019,85.582001,86.695999,85.269997,86.188004,86.188004,53169500
12/27/2019,87,87.061996,85.222,86.075996,86.075996,49728500
12/30/2019,85.758003,85.800003,81.851997,82.940002,82.940002,62932000
12/31/2019,81,84.258003,80.416,83.666,83.666,51428500
1/2/2020,84.900002,86.139999,84.342003,86.052002,86.052002,47660500
1/3/2020,88.099998,90.800003,87.384003,88.601997,88.601997,88892500
1/6/2020,88.094002,90.311996,88,90.307999,90.307999,50665000
1/7/2020,92.279999,94.325996,90.671997,93.811996,93.811996,89410500
1/8/2020,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
1/9/2020,99.419998,99.760002,94.573997,96.267998,96.267998,142202000
1/10/2020,96.358002,96.987999,94.739998,95.629997,95.629997,64797500
1/13/2020,98.699997,105.125999,98.400002,104.972,104.972,132588000
1/14/2020,108.851997,109.482002,104.980003,107.584,107.584,144981000
1/15/2020,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
1/16/2020,98.75,102.891998,98.433998,102.697998,102.697998,108683500
1/17/2020,101.522003,103.134003,100.632004,102.099998,102.099998,68145500
1/21/2020,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
1/22/2020,114.377998,118.900002,111.82,113.912003,113.912003,156845000
1/23/2020,112.849998,116.400002,111.120003,114.440002,114.440002,98255000
1/24/2020,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
1/27/2020,108.398003,112.888,107.856003,111.603996,111.603996,68040500
1/28/2020,113.697998,115.362,111.615997,113.379997,113.379997,58942500
1/29/2020,115.138,117.959999,113.486,116.197998,116.197998,89007500
1/30/2020,126.484001,130.175995,123.599998,128.162003,128.162003,145028500
1/31/2020,128,130.600006,126.503998,130.113998,130.113998,78596500
2/3/2020,134.738007,157.227997,134.703995,156,156,235325000
2/4/2020,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2/5/2020,164.651993,169.195999,140.822006,146.940002,146.940002,242119000
2/6/2020,139.983994,159.166,137.399994,149.792007,149.792007,199404000
2/7/2020,146.110001,153.949997,146,149.613998,149.613998,85317500
2/10/2020,160,163.998001,150.479996,154.255997,154.255997,123446000
2/11/2020,153.757996,156.701996,151.600006,154.876007,154.876007,58487500
2/12/2020,155.574005,157.949997,152.673996,153.457993,153.457993,60112500
2/13/2020,148.367996,163.600006,147,160.800003,160.800003,131446500
2/14/2020,157.444,162.593994,157.100006,160.005997,160.005997,78468500
2/18/2020,168.320007,172,166.472,171.679993,171.679993,81908500
2/19/2020,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2/20/2020,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2/21/2020,181.395996,182.612,176.089996,180.199997,180.199997,71574000
2/24/2020,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
2/25/2020,169.800003,171.320007,157.399994,159.981995,159.981995,86452500
2/26/2020,156.5,162.662003,155.222,155.759995,155.759995,70427500
2/27/2020,146,147.953995,133.800003,135.800003,135.800003,121386000
2/28/2020,125.940002,138.104004,122.304001,133.598007,133.598007,121114500
3/2/2020,142.251999,148.738007,137.334,148.723999,148.723999,100975000
3/3/2020,161,161.395996,143.222,149.102005,149.102005,128920000
3/4/2020,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
3/5/2020,144.753998,149.149994,143.613998,144.908005,144.908005,54263500
3/6/2020,138,141.399994,136.854004,140.695999,140.695999,63314500
3/9/2020,121.078003,132.600006,121,121.599998,121.599998,85368500
3/10/2020,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
3/11/2020,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
3/12/2020,116.178001,118.900002,109.25,112.110001,112.110001,94545500
3/13/2020,119,121.514,100.400002,109.323997,109.323997,113201500
3/16/2020,93.900002,98.973999,88.433998,89.014,89.014,102447500
3/17/2020,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
3/18/2020,77.800003,80.972,70.101997,72.244003,72.244003,118931000
3/19/2020,74.940002,90.400002,71.692001,85.528,85.528,150977500
3/20/2020,87.639999,95.400002,85.157997,85.505997,85.505997,141427500
3/23/2020,86.720001,88.400002,82.099998,86.858002,86.858002,82272500
3/24/2020,95.459999,102.737999,94.800003,101,101,114476000
3/25/2020,109.050003,111.400002,102.222,107.849998,107.849998,106113500
3/26/2020,109.477997,112,102.449997,105.632004,105.632004,86903500
3/27/2020,101,105.160004,98.806,102.872002,102.872002,71887000
3/30/2020,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
3/31/2020,100.25,108.592003,99.400002,104.800003,104.800003,88857500
4/1/2020,100.800003,102.790001,95.019997,96.311996,96.311996,66766000
4/2/2020,96.206001,98.851997,89.279999,90.893997,90.893997,99292000
4/3/2020,101.900002,103.098,93.678001,96.001999,96.001999,112810500
4/6/2020,102.239998,104.199997,99.592003,103.248001,103.248001,74509000
4/7/2020,109,113,106.468002,109.089996,109.089996,89599000
4/8/2020,110.839996,111.442001,106.666,109.767998,109.767998,63280000
4/9/2020,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
4/13/2020,118.031998,130.399994,116.106003,130.190002,130.190002,112377000
4/14/2020,139.794006,148.376007,138.485992,141.977997,141.977997,152882500
4/15/2020,148.399994,150.626007,142,145.966003,145.966003,117885000
4/16/2020,143.388,151.889999,141.343994,149.042007,149.042007,103289500
4/17/2020,154.455994,154.990005,149.531998,150.778,150.778,65641000
4/20/2020,146.539993,153.113998,142.442001,149.272003,149.272003,73733000
4/21/2020,146.024002,150.666,134.757996,137.343994,137.343994,101045500
4/22/2020,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
4/23/2020,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
4/24/2020,142.162003,146.145996,139.636002,145.029999,145.029999,66060000
4/27/2020,147.522003,159.897995,147,159.75,159.75,103407000
4/28/2020,159.128006,161,151.337997,153.824005,153.824005,76110000
